resp_id,age,gender,educ,hhincome,empl_pre,empl_now,jobcat_pre,jobcat_now,wfh_pre,wfh_pre_freq,wfh_now,wfh_now_days,wfh_expect,wfh_freq_exp,pre_work_com_days,pre_work_pri_mode,pre_work_pri_time,pre_work_com_dist,prod_change,prod_decr_reason_4,prod_decr_reason_5,prod_decr_reason_9,prod_incr_reason_1,prod_incr_reason_3,tr_freq_pre_privateveh,tr_freq_pre_ridehail,tr_freq_pre_transit,tr_freq_pre_bikepers,tr_freq_pre_bikeshared,tr_freq_pre_walk,tr_freq_now_privateveh,tr_freq_now_ridehail,tr_freq_now_transit,tr_freq_now_bikepers,tr_freq_now_bikeshared,tr_freq_now_walk,tr_freq_exp_privateveh,tr_freq_exp_ridehail,tr_freq_exp_transit,tr_freq_exp_bikepers,tr_freq_exp_bikeshared,tr_freq_exp_walk,decrease_transit_1,decrease_transit_2,decrease_transit_3,increase_bike_1,increase_bike_2,increase_bike_3,driver,bike,weight,age_group,income_bracket,educ_simple,wfh_pre_freq_num,wfh_freq_exp_num,prod_change_num,jobcat_pre_simple
8308,69,Male,Some college or technical school,"$75,000 to $99,999",Employed part time,"Yes, working part-time or reduced hours",,,No,,No,,No,,3.0,Private vehicle,15.0,15.0,Decreased somewhat,,,,,,5.0,0.0,0.0,0.1,0.0,5.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,1.296340622,60–74,$75k–$124k,Some college,,,-1.0,
8309,18,Male,Completed high school or GED,"$35,000 to $49,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,No,No,4.13641514,18–29,$35k–$74k,High school or less,,,,
8310,63,Female,Completed high school or GED,"$25,000 to $34,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,1.108501216,60–74,Under $35k,High school or less,,,,
8312,62,Female,Completed high school or GED,"$125,000 to $149,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,5.0,Private vehicle,5.0,8.0,In some ways it has increased and in other ways it has decreased,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,6.136736681,60–74,$125k+,High school or less,,,0.0,
8313,62,Female,Completed high school or GED,"$50,000 to $74,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,2.336724658,60–74,$35k–$74k,High school or less,,,,
8314,71,Female,Some college or technical school,"$25,000 to $34,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.3226528925849999,60–74,Under $35k,Some college,,,,
8315,68,Female,Some college or technical school,"$25,000 to $34,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.046217611,60–74,Under $35k,Some college,,,,
8316,66,Female,Some college or technical school,"$25,000 to $34,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,5.0,Private vehicle,15.0,10.0,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,Not selected,Not selected,Not selected,Yes,No,0.5825660136590001,60–74,Under $35k,Some college,,,0.0,
8318,47,Male,Some college or technical school,"$150,000 to $199,999",Not employed but looking for work,"No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.1,0.1,0.5,0.1,0.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,4.734279333,45–59,$125k+,Some college,,,,
8319,70,Female,Completed high school or GED,"$25,000 to $34,999",Employed part time,"Yes, working part-time or reduced hours",Sales or service,,No,,No,,No,,4.0,Private vehicle,2.0,0.5,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.459539896,60–74,Under $35k,High school or less,,,0.0,Sales/Service
8320,56,Male,Completed high school or GED,"$35,000 to $49,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.1,3.0,1.0,3.0,2.0,2.0,3.0,2.0,-2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,3.004850036,45–59,$35k–$74k,High school or less,,,,
8321,27,Female,Some college or technical school,"$50,000 to $74,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,No,,Yes,5.0,Yes,A few times/month,5.0,Private vehicle,20.0,10.0,Increased somewhat,,,,Not selected,Not selected,5.0,0.1,0.0,0.0,0.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,No,1.177213049,18–29,$35k–$74k,Some college,,0.5,1.0,Professional/Manager
8322,40,Female,Completed graduate degree(s),"$150,000 to $199,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,A few times/year,Yes,6.0,Yes,A few times/year,0.0,,,4.0,Decreased somewhat,More distractions at home,Not selected,Not selected,,,5.0,0.5,0.1,0.0,0.5,3.0,6.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,No,0.640677927,30–44,$125k+,Graduate degree,0.1,0.1,-1.0,Professional/Manager
8323,66,Male,Some college or technical school,"$25,000 to $34,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,1.3937493638999998,60–74,Under $35k,Some college,,,,
8324,61,Female,Some college or technical school,"$35,000 to $49,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,,,,,,,No,No,0.672650289,60–74,$35k–$74k,Some college,,,,
8325,74,Male,Some college or technical school,"$15,000 to $24,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.433832862,60–74,Under $35k,Some college,,,,
8327,73,Female,Some college or technical school,"$50,000 to $74,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.918196638,60–74,$35k–$74k,Some college,,,,
8328,18,Female,Completed high school or GED,"$125,000 to $149,999",Not employed but looking for work,"No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,No,No,3.375885711,18–29,$125k+,High school or less,,,,
8329,52,Female,Bachelor's degree(s) or some graduate school,"$200,000 or more",Employed part time,"No, I'm furloughed without pay",,,No,,,,No,,3.0,Private vehicle,20.0,5.0,,,,,,,5.0,0.0,0.1,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,-1.0,1.0,0.0,0.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,I realized I really like biking,Not selected,Not selected,Yes,Yes,0.4956556015389999,45–59,$125k+,Bachelor's,,,,
8330,72,Female,Some college or technical school,"$50,000 to $74,999",Employed part time,"No, I'm furloughed without pay",Something else,,Yes,Never,,,Yes,Never,3.0,Private vehicle,10.0,4.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.969820726,60–74,$35k–$74k,Some college,0.0,0.0,,
8332,58,Female,Bachelor's degree(s) or some graduate school,"$25,000 to $34,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,Not selected,Not selected,Not selected,Yes,No,0.15916519,45–59,Under $35k,Bachelor's,,,,
8334,68,Female,Completed high school or GED,"$75,000 to $99,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.5,0.0,5.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,1.791343236,60–74,$75k–$124k,High school or less,,,,
8335,65,Male,Bachelor's degree(s) or some graduate school,"$50,000 to $74,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.5,0.5,0.1,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,,,,Not selected,Not selected,Not selected,Yes,No,2.3524982858200003,60–74,$35k–$74k,Bachelor's,,,,
8336,57,Female,Some college or technical school,"$50,000 to $74,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.775792141,45–59,$35k–$74k,Some college,,,,
8337,63,Female,Some college or technical school,"$15,000 to $24,999",Employed part time,"Yes, working part-time or reduced hours",,,No,,No,,No,,5.0,Private vehicle,10.0,,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.588483982,60–74,Under $35k,Some college,,,0.0,
8338,67,Female,Bachelor's degree(s) or some graduate school,"$50,000 to $74,999",Employed part time,"Yes, working part-time or reduced hours","Professional, managerial, or technical",,No,,No,,No,,4.0,Private vehicle,10.0,8.0,Decreased somewhat,,,,,,0.5,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.38124584,60–74,$35k–$74k,Bachelor's,,,-1.0,Professional/Manager
8340,79,Male,Completed high school or GED,"$15,000 to $24,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,1.230154239,75+,Under $35k,High school or less,,,,
8341,64,Female,Completed high school or GED,"$25,000 to $34,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,5.0,Private vehicle,15.0,12.0,About the same,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,1.809914826,60–74,Under $35k,High school or less,,,0.0,
8342,63,Male,Bachelor's degree(s) or some graduate school,"$75,000 to $99,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,No,,No,,No,,5.0,Private vehicle,80.0,75.0,Decreased significantly,,,,,,5.0,0.1,0.1,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,Not selected,Not selected,Not selected,Yes,Yes,0.840608035,60–74,$75k–$124k,Bachelor's,,,-2.0,Professional/Manager
8343,55,Female,Some college or technical school,"$75,000 to $99,999",Employed full time,"Yes, working full-time",Clerical or administrative support,,Yes,Once/week,Yes,6.0,Yes,A few times/week,4.0,Private vehicle,20.0,10.0,In some ways it has increased and in other ways it has decreased,More distractions at home,Not selected,There are too many concerns on my mind to be able to focus fully on work,Less distractions at home,No commuting time,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.155536787,45–59,$75k–$124k,Some college,1.0,3.0,0.0,Clerical/Admin
8345,86,Male,Completed high school or GED,"$15,000 to $24,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.924680353,75+,Under $35k,High school or less,,,,
8346,46,Female,Some grade/high school,"$15,000 to $24,999",Employed part time,"Yes, working part-time or reduced hours",,,No,,No,,No,,3.0,Private vehicle,5.0,4.0,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,0.5,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,2.770979119,45–59,Under $35k,High school or less,,,0.0,
8347,20,Female,Some college or technical school,"$200,000 or more",Not employed but looking for work,"No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.5,3.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,2.470132049,18–29,$125k+,Some college,,,,
8348,28,Female,Completed high school or GED,"$35,000 to $49,999",Employed full time,"Yes, working part-time or reduced hours",Sales or service,,No,,No,,No,,6.0,Private vehicle,25.0,10.0,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,0.5,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,4.045528498,18–29,$35k–$74k,High school or less,,,0.0,Sales/Service
8349,29,Male,Completed high school or GED,"$25,000 to $34,999",Employed part time,"Yes, working part-time or reduced hours",Manufacturing or construction,,Yes,Once/week,Yes,2.0,Yes,A few times/week,5.0,Private vehicle,10.0,,Decreased somewhat,Not selected,Not selected,Not selected,,,3.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,I realized I really like biking,Not selected,Not selected,Yes,Yes,1.271349067,18–29,Under $35k,High school or less,1.0,3.0,-1.0,
8350,37,Female,Completed graduate degree(s),"$100,000 to $124,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,A few times/year,Yes,1.0,Yes,A few times/month,5.0,Private vehicle,15.0,6.0,Decreased somewhat,Not selected,Not selected,Not selected,,,5.0,0.1,0.0,0.0,0.0,0.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-2.0,,,,,,,Yes,No,0.277943004,30–44,$75k–$124k,Graduate degree,0.1,0.5,-1.0,Professional/Manager
8351,19,Male,Some college or technical school,"$50,000 to $74,999",Employed part time,"No, I'm not employed",Something else,,No,,,,No,,,,,,,,,,,,5.0,0.5,5.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,No,No,2.341775928,18–29,$35k–$74k,Some college,,,,
8352,36,Female,Some college or technical school,"$35,000 to $49,999",Employed full time,"Yes, working part-time or reduced hours",,,Yes,Every day,Yes,7.0,Yes,A few times/week,,,,,Decreased somewhat,Not selected,Not selected,Not selected,,,0.0,5.0,5.0,5.0,0.0,5.0,0.0,7.0,6.0,6.0,7.0,5.0,0.0,-2.0,-2.0,0.0,0.0,2.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,,,,No,Yes,1.7425478401599996,30–44,$35k–$74k,Some college,5.0,3.0,-1.0,
8353,47,Female,Bachelor's degree(s) or some graduate school,"$150,000 to $199,999",Employed full time,"Yes, working full-time",,,Yes,A few times/month,Yes,5.0,Yes,A few times/week,5.0,Private vehicle,25.0,15.0,Increased significantly,,,,Less distractions at home,No commuting time,5.0,0.1,0.0,0.5,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,0.0,0.0,2.0,,,,,,,Yes,No,0.456066002,45–59,$125k+,Bachelor's,0.5,3.0,2.0,
8354,31,Male,Some college or technical school,"$50,000 to $74,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,0.0,,,11.0,Increased somewhat,,,,,,5.0,0.1,0.1,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,2.882206896,30–44,$35k–$74k,Some college,,,1.0,
8355,59,Female,Bachelor's degree(s) or some graduate school,"$100,000 to $124,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,5.0,Private vehicle,30.0,30.0,Increased somewhat,,,,,,5.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.410157245,45–59,$75k–$124k,Bachelor's,,,1.0,
8357,67,Female,Bachelor's degree(s) or some graduate school,"$75,000 to $99,999","Not employed and not looking for work, including retired","Yes, working part-time or reduced hours",,,,,No,,No,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.106790311,60–74,$75k–$124k,Bachelor's,,,,
8359,55,Female,Completed high school or GED,"$100,000 to $124,999",Employed full time,"Yes, working part-time or reduced hours",,,No,,Yes,7.0,Yes,A few times/week,5.0,Private vehicle,20.0,,Increased somewhat,,,,Not selected,Not selected,3.0,0.0,0.5,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,8.178691110219999,45–59,$75k–$124k,High school or less,,3.0,1.0,
8360,37,Female,Bachelor's degree(s) or some graduate school,"$100,000 to $124,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,A few times/year,Yes,5.0,Yes,A few times/week,5.0,Private vehicle,30.0,18.0,In some ways it has increased and in other ways it has decreased,Not selected,Not selected,Not selected,Less distractions at home,No commuting time,5.0,0.1,0.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,-2.0,-2.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.912935138,30–44,$75k–$124k,Bachelor's,0.1,3.0,0.0,Professional/Manager
8362,77,Female,Completed high school or GED,"$15,000 to $24,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,1.070769252,75+,Under $35k,High school or less,,,,
8363,62,Male,Bachelor's degree(s) or some graduate school,"$200,000 or more",Not employed but looking for work,"No, I'm furloughed without pay",,,,,,,,,,,,,,,,,,,5.0,0.1,0.5,3.0,,3.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.60738015,60–74,$125k+,Bachelor's,,,,
8364,69,Female,Completed graduate degree(s),"$150,000 to $199,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.5464280283749999,60–74,$125k+,Graduate degree,,,,
8365,55,Male,Some college or technical school,"$125,000 to $149,999",Employed full time,"Yes, working full-time",Manufacturing or construction,,No,,No,,No,,5.0,Private vehicle,15.0,12.0,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,0.5,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.248126467,45–59,$125k+,Some college,,,0.0,
8366,47,Female,Some college or technical school,"$15,000 to $24,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.11032127,45–59,Under $35k,Some college,,,,
8368,83,Female,Some college or technical school,"$35,000 to $49,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.5,4.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,0.0,,,,,,,Yes,No,0.184476762,75+,$35k–$74k,Some college,,,,
8369,83,Female,Completed graduate degree(s),"$100,000 to $124,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.355626688,75+,$75k–$124k,Graduate degree,,,,
8370,78,Male,Bachelor's degree(s) or some graduate school,"$125,000 to $149,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,,,,,0.0,,,,,,,Yes,No,0.072461796,75+,$125k+,Bachelor's,,,,
8371,31,Female,Completed high school or GED,"$75,000 to $99,999",Employed full time,"Yes, working part-time or reduced hours",,,No,,No,,No,,5.0,Private vehicle,25.0,5.0,Decreased significantly,,,,,,5.0,5.0,0.0,0.0,,,7.0,2.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,,,,,,,No,No,4.979148516,30–44,$75k–$124k,High school or less,,,-2.0,
8372,33,Female,Some college or technical school,"$50,000 to $74,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,5.0,Private vehicle,10.0,6.0,In some ways it has increased and in other ways it has decreased,,,,,,5.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.811182869,30–44,$35k–$74k,Some college,,,0.0,
8373,70,Female,Some college or technical school,"$100,000 to $124,999",Employed part time,"No, I'm not employed",,,No,,,,No,,0.0,,,3.0,,,,,,,3.0,0.0,0.1,0.5,0.0,5.0,5.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,3.295179224,60–74,$75k–$124k,Some college,,,,
8374,44,Female,Some college or technical school,"$25,000 to $34,999",Employed part time,"No, I'm not employed",Something else,,No,,,,No,,4.0,Private vehicle,20.0,9.0,,,,,,,5.0,0.1,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,1.0,-2.0,,,,Not selected,Not selected,Not selected,Yes,Yes,0.424676951,30–44,Under $35k,Some college,,,,
8375,18,Female,Some grade/high school,"$100,000 to $124,999",Not employed but looking for work,"No, I'm not employed",,,,,,,,,,,,,,,,,,,0.1,0.0,0.0,0.1,0.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,-2.0,0.0,0.0,-2.0,0.0,-2.0,,,,,,,No,Yes,7.787111766739999,18–29,$75k–$124k,High school or less,,,,
8376,72,Female,Completed high school or GED,"$75,000 to $99,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,Yes,No,0.551478545,60–74,$75k–$124k,High school or less,,,,
8377,64,Female,Completed graduate degree(s),"$75,000 to $99,999",Employed full time,"No, I'm not employed",,,No,,,,No,,5.0,Private vehicle,12.0,5.0,,,,,,,5.0,0.1,0.1,0.1,0.0,0.1,4.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.2123911690969999,60–74,$75k–$124k,Graduate degree,,,,
8378,59,Female,Some college or technical school,"$100,000 to $124,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,4.0,Private vehicle,25.0,30.0,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,2.7479784121900006,45–59,$75k–$124k,Some college,,,0.0,
8379,35,Male,Some college or technical school,"$100,000 to $124,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,No,,Yes,2.0,Yes,A few times/month,5.0,Private vehicle,20.0,9.0,Increased somewhat,,,,Less distractions at home,No commuting time,5.0,0.1,0.0,0.5,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,8.142455865810001,30–44,$75k–$124k,Some college,,0.5,1.0,Professional/Manager
8380,49,Male,Bachelor's degree(s) or some graduate school,"$200,000 or more",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,No,,Yes,7.0,Yes,Once/week,5.0,Private vehicle,35.0,17.0,Increased somewhat,,,,Not selected,No commuting time,5.0,0.1,0.1,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,-1.0,0.0,,0.0,Not selected,Not selected,Not selected,,,,Yes,Yes,1.4948440450100002,45–59,$125k+,Bachelor's,,1.0,1.0,Professional/Manager
8381,33,Female,Some college or technical school,"$50,000 to $74,999",Employed part time,"No, I'm not employed",,,No,,,,No,,4.0,Private vehicle,15.0,2.0,,,,,,,5.0,0.0,0.1,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.526509803,30–44,$35k–$74k,Some college,,,,
8382,20,Female,Some college or technical school,"$15,000 to $24,999",Employed full time,"No, I'm not employed",,,No,,,,No,,5.0,Private vehicle,10.0,5.0,,,,,,,5.0,0.0,0.0,0.5,0.0,0.5,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.4175793,18–29,Under $35k,Some college,,,,
8384,70,Female,Some college or technical school,"$100,000 to $124,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,2.248305139,60–74,$75k–$124k,Some college,,,,
